Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4155facfa5273fd304e7820ceef2ef5dc372dab9ffebd8e3c50be399d891a348,2021-04,Gwent Police,Gwent Police,-3.010483,51.569658,On or near BIDEFORD ROAD,W01001633,Newport 019A,Unable to prosecute suspect
9db4d6c31f822367be2ffd3ea97ff84b140dbd269129482f008e87b1004c969b,2021-04,Gwent Police,Gwent Police,-3.217999,51.579412,On or near CLOS MAES BRAG,W01001373,Caerphilly 022C,Unable to prosecute suspect
8040271ab50a624f684f8d9a078fc146cc0af3556b018ca90d258029c26ab429,2021-04,Gwent Police,Gwent Police,-3.008371,51.839456,On or near HILLGROVE AVENUE,W01001909,Monmouthshire 002F,Unable to prosecute suspect
07cea07c0e58b5e577c02f2a6d00a6d466f815e11259b60d39880346c79dd07d,2021-04,Gwent Police,Gwent Police,-2.966736,51.613186,On or near Hospital,W01001626,Newport 001D,Unable to prosecute suspect
98fb7f41cd64fa14a21be77b74544fcd0f64209613a1892c50073378a59e3ff7,2021-04,Gwent Police,Gwent Police,-3.243359,51.721611,On or near MORGAN STREET,W01001384,Caerphilly 002C,Unable to prosecute suspect
f17e96915d6e1c95f2e458390a4123cd30de06329056e28ed2878197526e422e,2021-04,Gwent Police,Gwent Police,-3.264190,51.789995,On or near WAUNDEG,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
0a07816408ef739915c3c29db8866d73ed3f85f6c7fb616f62f9db8e85c8b3b1,2021-04,Gwent Police,Gwent Police,-3.182765,51.740202,On or near Supermarket,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
7afa8cda7be21d7e3f6a80cd0839a1792087f07b9bf25a38688af91b1420c6fa,2021-04,Gwent Police,Gwent Police,-3.036882,51.608703,On or near DERWENT COURT,W01001620,Newport 003D,Unable to prosecute suspect
d1edaf91b8fb364a5bd116f6c868a6a138ee02bb9158d651acbc298ab6e1080a,2021-04,Gwent Police,Gwent Police,-3.197951,51.666542,On or near TUCKERS VILLAS,W01001350,Caerphilly 009C,Offender given penalty notice
ac6d400898cf9f454c2f17dd0f055b69782900ec2d0ed6af9ccb45d87407ed1b,2021-04,Gwent Police,Gwent Police,-3.027614,51.694465,On or near THE MOORINGS,W01001524,Torfaen 004D,Unable to prosecute suspect
67a8bfdf3f18b6eb9584509ab3f59320f5487576672bd58c68e1ccb6ce7969f0,2021-04,Gwent Police,Gwent Police,-3.146806,51.664175,On or near Parking Area,W01001382,Caerphilly 010C,Unable to prosecute suspect
7d0d1fd4d8b663803bb74c9650e66e2abd5fb3b6636c8452f00948609f842db8,2021-04,Gwent Police,Gwent Police,-3.001125,51.648711,On or near TWM BARLWM VIEW,W01001507,Torfaen 008D,Suspect charged
70b130e7afb6de31cd846a4a0c09563e6b6486093ebe59e6f8a20edf5d6ba855,2021-04,Gwent Police,Gwent Police,-2.761031,51.589704,On or near NEWPORT ROAD,W01001598,Monmouthshire 010F,Suspect charged
68c0ab0ee36dbe1efb890f07c57a1a5d68ad933380d4b617a72f27b4dd9756ae,2021-04,Gwent Police,Gwent Police,-3.017163,51.669749,On or near CHAPEL LANE,W01001520,Torfaen 007B,Offender given a caution
db557dec36d74c25a10d1a19feb0735f6693513cad521c9ec3953d834a2c8d69,2021-04,Gwent Police,Gwent Police,-3.025042,51.644657,On or near Petrol Station,W01001527,Torfaen 010C,Unable to prosecute suspect
d3db60cc7cd783c17a8330ce9a7d765d3177a370d53747344cedbf00770b02fd,2021-04,Gwent Police,Gwent Police,-3.018739,51.831293,On or near Sports/Recreation Area,W01001546,Monmouthshire 002A,Unable to prosecute suspect
0a89472698d08fdee3c456c3c80b860ef11a7330ebc362e39a8726cf7e9da7a8,2021-04,Gwent Police,Gwent Police,-3.045757,51.716424,On or near CENTRAL DRIVE,W01001530,Torfaen 003C,Unable to prosecute suspect
b9bc55257a0e7a433f50f8930f3f94e183cbe6af57ece958457068c97ac803c9,2021-04,Gwent Police,Gwent Police,-3.221492,51.783109,On or near GWAUN HELYG ROAD,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
113a1843c10407a267cfc63e47bec9b30d3c13ee9ee70f29bb67ad8dd9dbd3bf,2021-04,Gwent Police,Gwent Police,-3.004756,51.836187,On or near THE PINES,W01001571,Monmouthshire 001D,Suspect charged
0072e8095db46292aa56e1e8a3af05eecdfc8b3381151a6fd9494538b4c90105,2021-04,Gwent Police,Gwent Police,-2.992315,51.582113,On or near COMMERCIAL ROAD,W01001687,Newport 014D,Unable to prosecute suspect
17e3e40cc2507ed0947f9ed911f1209fcbb26763b72f0c682c531d29013939a6,2021-04,Gwent Police,Gwent Police,-3.040500,51.703712,On or near PONT AP HYWELL,W01001524,Torfaen 004D,Unable to prosecute suspect
8d4c2cbb7186784b2c191619a13c7a5b3bda320ab34a5f9737709f3f24d9c7e1,2021-04,Gwent Police,Gwent Police,-2.999262,51.607986,On or near BRYNGLAS CLOSE,W01001682,Newport 006C,Unable to prosecute suspect
6ca780854528e6f6c0d6cf439e15a44edc2b8649667ffe0fe98fdc4822ed52a9,2021-04,Gwent Police,Gwent Police,-3.032305,51.677457,On or near MAPLE ROAD SOUTH,W01001516,Torfaen 006C,Unable to prosecute suspect
a5daaf2873c1f8fa01c87995daa7f8a81eb2e9debdbe1744a341d64fe28b87ac,2021-04,Gwent Police,Gwent Police,-3.282828,51.759077,On or near RAMSDEN STREET,W01001375,Caerphilly 001B,Unable to prosecute suspect
9edf0660845c202b1454ec8d14ff7ae4f298e11824a6997e45bf6dcd7c328d9e,2021-04,Gwent Police,Gwent Police,-3.025203,51.656272,On or near TALIESIN,W01001519,Torfaen 007A,Unable to prosecute suspect
a29c044f2925a48c717adfa2f9503b2e0f339d894ae021038b047a91134e4b19,2021-04,Gwent Police,Gwent Police,-2.971041,51.783548,On or near PENTWYN,W01001567,Monmouthshire 005B,Suspect charged
4e90ed23fa3e57d64a14b79f73641d346a4869aea8bb8ba65b4ebea063e768b9,2021-04,Gwent Police,Gwent Police,-2.990549,51.739669,On or near PARK Y BRAIN LANE,W01001555,Monmouthshire 006A,Local resolution
986d0fad709c717f896afa9d1e7a92dd41cfd09c13e5b65dda0f22446a494653,2021-04,Gwent Police,Gwent Police,-3.004740,51.839379,On or near GREYSTONES CRESCENT,W01001571,Monmouthshire 001D,Unable to prosecute suspect
2e952ecf9285feb0604b47c5aa33b7bf45d8610c2d41b09165d4e3fbbdd3d882,2021-04,Gwent Police,Gwent Police,-3.023252,51.652459,On or near Shopping Area,W01001506,Torfaen 010A,Suspect charged
db1d3aeb47d1662a476ed5437aecb06e4483901ae75ff8231d14a47dec60b809,2021-04,Gwent Police,Gwent Police,-3.050936,51.711900,On or near Sports/Recreation Area,W01001531,Torfaen 003D,Suspect charged
2b0fb85a7bdad7bfa8c5508dbc918b24fbbd1d8e1bf69b832ed487f8f07c2601,2021-04,Gwent Police,Gwent Police,-3.206048,51.667619,On or near WAUNLLWYN CRESCENT,W01001348,Caerphilly 009A,Unable to prosecute suspect
9238963275dc8b9a831691feb771eed7146e1a377f7b359f730c9e933afec9e5,2021-04,Gwent Police,Gwent Police,-2.940042,51.586401,On or near ERIC COATES CLOSE,W01001668,Newport 010D,Unable to prosecute suspect
7b4eee8f2e87a26081d41c0b1dbc3b54bb81b4e34fe6bcc86e764a42528a9943,2021-04,Gwent Police,Gwent Police,-3.025637,51.560840,On or near JAMAICA CIRCLE,W01001913,Newport 020F,Unable to prosecute suspect
2ce60c37df1842fcc705ba52a7ef06aa497cb0965de6c78c886de785d48f7fb8,2021-04,Gwent Police,Gwent Police,-3.036526,51.610828,On or near CLIST ROAD,W01001619,Newport 003C,Unable to prosecute suspect
3f587e8f1bb11845e110316d99e8d2e5505bfcd0c16149b1da0880286be2735c,2021-04,Gwent Police,Gwent Police,-3.173224,51.797870,On or near GLADSTONE STREET,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
502afdb1b47287373e940a03c4360fe2c9b932816baa8a2cf078fbdcf4595047,2021-04,Gwent Police,Gwent Police,-3.034772,51.608659,On or near DARENT CLOSE,W01001619,Newport 003C,Unable to prosecute suspect
932632efcdc483cdc33e2d4ea01e4fa4a6611bbdc9deb1981bea3e8140dbd6df,2021-04,Gwent Police,Gwent Police,-3.240437,51.683068,On or near SYCAMORE COURT,W01001339,Caerphilly 004D,Unable to prosecute suspect
dea235235634b2befba844e1e81367dd0c8dc9c098562ca8847a878c04a22ac4,2021-04,Gwent Police,Gwent Police,-3.274299,51.752570,On or near NURSERY CRESCENT,W01001376,Caerphilly 001C,Unable to prosecute suspect
a4b25ef4d91d58897e17c140234d51dd4b0221c7b6effd770bcd1b4d1a0aeebf,2021-04,Gwent Police,Gwent Police,-3.123645,51.699313,On or near NANT-Y-CWM,W01001465,Blaenau Gwent 009B,Unable to prosecute suspect
95c837ed5430d94e867e34ef146332e31d32877078efa68b8abb9892b1dc837f,2021-04,Gwent Police,Gwent Police,-3.013308,51.834378,On or near LLWYNU LANE,W01001909,Monmouthshire 002F,Unable to prosecute suspect
ca27db177145d85f357f05d07cfc319736b53e1029b39a697396bdd51085405a,2021-04,Gwent Police,Gwent Police,-3.227226,51.647069,On or near HEOL REES,W01001365,Caerphilly 012C,Unable to prosecute suspect
56d83cb98c6cdecf7322c05e552c78a919e9b60a8e0149b483dcb38af6c4f342,2021-04,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Investigation complete; no suspect identified
0b5e7944946df23d63665edef9f746ce1949d78ef3cd44750a39565d723d24aa,2021-04,Gwent Police,Gwent Police,-2.741162,51.585758,On or near RAILWAY VIEW,W01001589,Monmouthshire 010E,Investigation complete; no suspect identified
2e505fce59c515aa2a646d91dd36383743daf4a3cdbb9acf6d9524c1983338de,2021-04,Gwent Police,Gwent Police,-3.225735,51.801650,On or near PHILLIPS CLOSE,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
d0a6de90b22584d305d5515f4b69a984e436ad8bc9400c7b81f07b9137d938bd,2021-04,Gwent Police,Gwent Police,-2.932773,51.593760,On or near Sports/Recreation Area,W01001666,Newport 010B,Investigation complete; no suspect identified
9ac9a2e89b3665aa07fab845cacd7c6767e56fd1c0349120075f853e3883965b,2021-04,Gwent Police,Gwent Police,-3.205463,51.582905,On or near DOL FRAN,W01001421,Caerphilly 022E,Unable to prosecute suspect
f535ab14a6b09ac4278ac77cafac967221b7a6f75bebbdcbcd5f1a2fe38834a5,2021-04,Gwent Police,Gwent Police,-3.011651,51.615766,On or near JEANS CLOSE,W01001652,Newport 002B,Unable to prosecute suspect
d88f3bfe0ac939f3b0cea55c60928d82f50eaef8fbf7b45b0c4b043bb03433f7,2021-04,Gwent Police,Gwent Police,-3.005573,51.591676,On or near SORREL DRIVE,W01001601,Newport 006A,Unable to prosecute suspect
4d2a5f5d45fd22c39594a4ccd26906659a014458c801b230d173e68d87f1db5e,2021-04,Gwent Police,Gwent Police,-2.995311,51.590450,On or near Pedestrian Subway,W01001687,Newport 014D,Suspect charged
d5f98472a71921622db7c63d4c902175e1428dfb5cf650d4b20f251f1f74ae74,2021-04,Gwent Police,Gwent Police,-3.209669,51.673795,On or near BEDWELLTY ROAD,W01001352,Caerphilly 007A,Suspect charged
ff85a741df368b9aec99b72348fc01d157fe42a5f6b33a63403c7840f9f61024,2021-04,Gwent Police,Gwent Police,-3.091249,51.832206,On or near HILL VIEW,W01001563,Monmouthshire 003C,Unable to prosecute suspect
1cdf97c2d5cc493f45a52fe02486b6967b481d2d9ae6f90a5941e7905595e67a,2021-04,Gwent Police,Gwent Police,-3.070020,51.737974,On or near HERBERT'S ROAD,W01001485,Torfaen 002D,Unable to prosecute suspect
8c9a1011d8c4610781ae3eb912fda8954e4a197a31e61916c4007f7ac48a8bc3,2021-04,Gwent Police,Gwent Police,-3.285728,51.759630,On or near Police Station,W01001375,Caerphilly 001B,Offender given penalty notice
dfb325d43ce4692ad47cd1576b3538d09536cf702afe41e970b2f7482bcfa805,2021-04,Gwent Police,Gwent Police,-3.023782,51.654837,On or near Supermarket,W01001506,Torfaen 010A,Suspect charged
479a9056960f0af01a448bceb487213bc80a2137f08c1361180c332543be081d,2021-04,Gwent Police,Gwent Police,-3.017683,51.558041,On or near DUFFRYN WAY,W01001688,Newport 019C,Unable to prosecute suspect
ddd0865805b5603be47dc1bdac8c12c72d43a383bdea2bcfa2d52826da6a904e,2021-04,Gwent Police,Gwent Police,-3.030408,51.642955,On or near GLYNTIRION,W01001532,Torfaen 010E,Suspect charged
98126eb54f753e2282b9ab97b9d120ee3d791f12ddb5a14aa55594874d1d8671,2021-04,Gwent Police,Gwent Police,-3.030408,51.642955,On or near GLYNTIRION,W01001532,Torfaen 010E,Suspect charged
f01e4ce734f2edbbe470fb6438b8e294d7ebacaa89f5ebb2032349c4c50153af,2021-04,Gwent Police,Gwent Police,-3.011864,51.562327,On or near LANCERS WAY,W01001688,Newport 019C,Unable to prosecute suspect
99fce7dde6d6a2d555aa1c33c18f483cdcb56f7f5f5f95ddde7defe6e7950d9c,2021-04,Gwent Police,Gwent Police,-2.941886,51.572989,On or near QUEENSWAY MEADOWS,W01001649,Newport 004D,Unable to prosecute suspect
42753b3b566ca2444ee12163f96ccae9d98f5a96f8136b77e323dad439b32c89,2021-04,Gwent Police,Gwent Police,-3.010409,51.835860,On or near DAN-Y-DERI,W01001909,Monmouthshire 002F,Unable to prosecute suspect
c153b5e33fcfbc4d622cf4c7dd60525bf160d7a6c4cc80f017d0650fef4eb3ea,2021-04,Gwent Police,Gwent Police,-3.240961,51.591625,On or near PEN-Y-BRYN,W01001400,Caerphilly 019F,Unable to prosecute suspect
440da73c0ac34be4df9ba49db3d817b46e29a4de3f3aaec0e1d7e7f5b8c55508,2021-04,Gwent Police,Gwent Police,-2.986876,51.582906,On or near GEORGE STREET,W01001661,Newport 018C,Suspect charged
7453f357499892cd80b61370bf3c3689987e60e5c35c1b35c859b50b6ffaf0d0,2021-04,Gwent Police,Gwent Police,-2.986876,51.582906,On or near GEORGE STREET,W01001661,Newport 018C,Suspect charged
c0f558233da2a0c40ef1ac64bb1c779facd22e6493054e30c8b4d05a6ea205bb,2021-04,Gwent Police,Gwent Police,-3.227234,51.608800,On or near GARDEN CLOSE,W01001367,Caerphilly 019B,Suspect charged
0cc4d912baf7b75343cffbbe1c2d9436c328047cdcae2e4f329a68c805bb88bd,2021-04,Gwent Police,Gwent Police,-3.227234,51.608800,On or near GARDEN CLOSE,W01001367,Caerphilly 019B,Suspect charged
bb62fc5f5e9af2d069f1d4c6381fc7423721888256e874215ef25de5c1b1ea42,2021-04,Gwent Police,Gwent Police,-3.166838,51.658816,On or near STATION STREET,W01001380,Caerphilly 010A,Unable to prosecute suspect
42e9d1bade8390ef02344470e5ddca42e169cb716372556b9f4a57ae88101b17,2021-04,Gwent Police,Gwent Police,-2.989761,51.588141,On or near COLNE STREET,W01001693,Newport 013E,Unable to prosecute suspect
f9fb77674cb95392f73505291947736ac9713f6834611825c185f6fdbd92e88b,2021-04,Gwent Police,Gwent Police,-2.713692,51.810801,On or near Police Station,W01001554,Monmouthshire 004C,Unable to prosecute suspect
74f2e208ec64b893e8f0933730db4039d89d609a0de29986029d1e18a537d430,2021-04,Gwent Police,Gwent Police,-3.124919,51.619977,On or near RISCA ROAD,W01001354,Caerphilly 014D,Unable to prosecute suspect
21557fd85d29cd6b1898a1f133d5544db863cced42e23a5f964df5120cff316f,2021-04,Gwent Police,Gwent Police,-3.124919,51.619977,On or near RISCA ROAD,W01001354,Caerphilly 014D,Unable to prosecute suspect
7247abf8f36f673fb020d0d0749af6591bba98fc9c6b76005a420c978ba64788,2021-04,Gwent Police,Gwent Police,-3.134667,51.685864,On or near GORDON AVENUE,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
15d23a8c89f6d97a966d6719b65bdddc33effdf800b63bd2f6afc17ea695ed66,2021-04,Gwent Police,Gwent Police,-2.720207,51.805484,On or near GROSMONT CLOSE,W01001576,Monmouthshire 004D,Suspect charged
4ff5e045eacd2bb5bebbf4acb779554623d2a8f693fa83e23cdbd43ccc02a989,2021-04,Gwent Police,Gwent Police,-2.720207,51.805484,On or near GROSMONT CLOSE,W01001576,Monmouthshire 004D,Suspect charged
1cc535b123daf2641433858c247cde396e883e027facbc1c9a3d9132e1fc96f4,2021-04,Gwent Police,Gwent Police,-3.297829,51.741550,On or near CAE GLAS,W01001361,Caerphilly 002B,Unable to prosecute suspect
870173704a8dd0d931176012874059a2466358a2c7a594b0de22629bbea624d0,2021-04,Gwent Police,Gwent Police,-3.020026,51.579574,On or near HIGHFIELD ROAD,W01001631,Newport 017C,Unable to prosecute suspect
8cc006de2a7fdb1affbdd4fe3ebeafb13866136df1b59e8e0d2579759ea36b67,2021-04,Gwent Police,Gwent Police,-3.088810,51.600788,On or near FIELDS ROAD,W01001413,Caerphilly 017C,Unable to prosecute suspect
7a13cab0282014ee73f8d18573de28228de1db27424ce34f10af373ab374f602,2021-04,Gwent Police,Gwent Police,-3.240103,51.723255,On or near BEDLWYN ROAD,W01001386,Caerphilly 002E,Unable to prosecute suspect
694958f5849bddaf808587bd2ced5cc2327175dce934b4be8545e3deca3c4246,2021-04,Gwent Police,Gwent Police,-2.992073,51.578321,On or near COULSON CLOSE,W01001662,Newport 018D,Unable to prosecute suspect
11282be6b52a3e38b54f2dc0c0b5862c5bf7a66f413ea6d12be175f42dee654c,2021-04,Gwent Police,Gwent Police,-3.137008,51.861624,On or near RECTORY ROAD,W01001903,Powys 018F,Unable to prosecute suspect
b26647eaa74e93cee04d185640d75e569e043728770bb0cb0b8548121dcc0379,2021-04,Gwent Police,Gwent Police,-3.010204,51.660493,On or near FIELD VIEW,W01001493,Torfaen 008A,Unable to prosecute suspect
78a2ce99b21c118599b0f99bbabf418a67e07a3f1dc490d66dd353abf6cae063,2021-04,Gwent Police,Gwent Police,-3.238474,51.684266,On or near PARK VIEW,W01001339,Caerphilly 004D,Unable to prosecute suspect
dbbcf19a302afeb8683ff99c6af46d27f8da5e3aa9cffa59ee28dfc65185d923,2021-04,Gwent Police,Gwent Police,-3.144391,51.665332,On or near VICTORIA TERRACE,W01001382,Caerphilly 010C,Unable to prosecute suspect
62cc190cb793d80c500433bd6243a23ff26f5998ec5c2e6eff217ec101083831,2021-04,Gwent Police,Gwent Police,-2.995029,51.594049,On or near SHERWSBURY CLOSE,W01001681,Newport 006B,Unable to prosecute suspect
6dda35e972c525ccccb8a2798ea0288907f83b7d2a75c1e42c6e03922aced432,2021-04,Gwent Police,Gwent Police,-3.000122,51.645807,On or near CAERLEON ROAD,W01001508,Torfaen 013C,Unable to prosecute suspect
03a410a98c7ebd6858013126dbadee59e37f0398611cd0ba84ac5fc5171c1a8d,2021-04,Gwent Police,Gwent Police,-3.123414,51.580662,On or near MELIN DWR,W01001419,Caerphilly 021D,Unable to prosecute suspect
9e6cc445d178668cceb3ffedf88496f532dee3e3707f8e98e9d11b48c4336ed2,2021-04,Gwent Police,Gwent Police,-2.893682,51.595332,On or near MAPLE CLOSE,W01001650,Newport 004E,Unable to prosecute suspect
07e19e36ebfd6c80ff1efe5406e8bb649b902709cf706d1a371a2200cf410e10,2021-04,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
cf5abb344dc13b56c59a267457a1ce23e65ae1ca400acf02826d71d442b1a98c,2021-04,Gwent Police,Gwent Police,-2.995268,51.589803,On or near A4042,W01001685,Newport 014B,Suspect charged
b1f563a022ea3657cf78999b4d36d88fa09d86e4cd720869c0bba80de6f037d4,2021-04,Gwent Police,Gwent Police,-3.211788,51.803998,On or near HEATHFIELD CLOSE,W01001441,Blaenau Gwent 001B,Unable to prosecute suspect
63ce5fe06669ae1532890109bec60bbdcc6b82bae116b852551cdb67201a80b0,2021-04,Gwent Police,Gwent Police,-3.139805,51.596644,On or near LEWIS STREET,W01001343,Caerphilly 021B,Unable to prosecute suspect
f05ddc3f5e0b24bb39e8ad92f8c988e1b879ab21b2da6ac80413beb36583e724,2021-04,Gwent Police,Gwent Police,-3.297829,51.741550,On or near CAE GLAS,W01001361,Caerphilly 002B,Unable to prosecute suspect
f46e9f8dac3f493a9df32008370d5a95e7016d5c5142a16366ac0ce14d5d91e4,2021-04,Gwent Police,Gwent Police,-3.037673,51.696517,On or near Sports/Recreation Area,W01001496,Torfaen 004B,Unable to prosecute suspect
49d4a7099ef2c3d292c9f417f9e9a640632a59bbafe43738770328feeadfdaf0,2021-04,Gwent Police,Gwent Police,-2.967587,51.579874,On or near COLSTON AVENUE,W01001642,Newport 013A,Unable to prosecute suspect
50680dbbade6f1afc532d84ec9a85c3801a62730747c74a5676c8bed7130fb92,2021-04,Gwent Police,Gwent Police,-3.003285,51.611648,On or near PINEWOOD CLOSE,W01001655,Newport 002E,Unable to prosecute suspect
db3d2b7c06535c8fd0a29e21fb303a6d94fab496b650f2a8a48d4c11110f9228,2021-04,Gwent Police,Gwent Police,-3.053050,51.584722,On or near Petrol Station,W01001671,Newport 016D,Unable to prosecute suspect
472111d176e4e1ed800a5fea928a7ae51a9b62914eb359a08e3889047fd2c1c4,2021-04,Gwent Police,Gwent Police,-2.838290,51.579745,On or near KENSINGTON PARK,W01001572,Monmouthshire 011A,Unable to prosecute suspect
a86066b34e0cb230ad73e16cd2d16a212788e66b6d9739e8ae0bba5b5d21ce45,2021-04,Gwent Police,Gwent Police,-3.038051,51.577024,On or near Sports/Recreation Area,W01001637,Newport 016B,Unable to prosecute suspect
0e5f0021cedf4572eb3a07d680ac50d37b08735b0b7f44d1f797201a4ace51bb,2021-04,Gwent Police,Gwent Police,-2.996712,51.585880,On or near Nightclub,W01001687,Newport 014D,Unable to prosecute suspect
c8abacf8ddcf521922aa813f6394726991cffb6827e641365ee8328ada86d08c,2021-04,Gwent Police,Gwent Police,-3.024492,51.613227,On or near MEDLOCK CLOSE,W01001622,Newport 003F,Unable to prosecute suspect
23c1b0afb1de1d8e6e50c49050d74f5e260a5c9dcb62f1e6c3dcf40142318636,2021-04,Gwent Police,Gwent Police,-3.240037,51.719785,On or near DYFFRYN TERRACE,W01001384,Caerphilly 002C,Unable to prosecute suspect
a2de4f129e5c59e5b4d1b0b3e16c931ba057fa83c165a8ce28f16a730886739e,2021-04,Gwent Police,Gwent Police,-2.990614,51.580249,On or near ALBERT STREET,W01001661,Newport 018C,Unable to prosecute suspect
b3caf91b9ac81dfe47596c443398fdc4179f59b8a732313ea7a50535f61a6201,2021-04,Gwent Police,Gwent Police,-3.010233,51.594153,On or near HIGHCROFT ROAD,W01001600,Newport 012A,Unable to prosecute suspect
835d34b3c1d1577e5f448fe92063d8938ac479ee740a7c4781c698734832e246,2021-04,Gwent Police,Gwent Police,-3.036898,51.649974,On or near Pedestrian Subway,W01001526,Torfaen 010B,Unable to prosecute suspect
c236004539b00d4d98c225a4961958105c33e1da24eaf121b42c21f57a919c04,2021-04,Gwent Police,Gwent Police,-2.704682,51.699050,On or near Parking Area,W01001583,Monmouthshire 007B,Unable to prosecute suspect
b7fa062e4cc75d502b772afe152afb5c5c4d77734cc4db07d9b1c21078e470c5,2021-04,Gwent Police,Gwent Police,-3.135935,51.699519,On or near MEADOW STREET,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
8ac393a63b4290cdc8fae0d01629d4fa83ff890307f7a5988be262c070f8a616,2021-04,Gwent Police,Gwent Police,-3.138215,51.699281,On or near A467,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
bb69d27eded1211e07a6e1e6f4a6054632084848a31f398ff38ad818f9bcf3f8,2021-04,Gwent Police,Gwent Police,-3.138215,51.699281,On or near A467,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
537fa9ec85720f2dd12595ae4dec550863d92774ccf9688524765b08bb219d76,2021-04,Gwent Police,Gwent Police,-3.034500,51.648107,On or near FARLOW WALK,W01001528,Torfaen 010D,Unable to prosecute suspect
df54f883f7ac5ad4361720df8dd1533890e05f2c147aeb315f4d3252e1076eff,2021-04,Gwent Police,Gwent Police,-3.288599,51.768356,On or near PHILLIPS WALK,W01001428,Caerphilly 001E,Unable to prosecute suspect
ebfc69ca63ea6afcad20013e54219b5348006eea856b58f59d858a188eaa2cb3,2021-04,Gwent Police,Gwent Police,-3.039916,51.584749,On or near GRANVILLE CLOSE,W01001674,Newport 009E,Unable to prosecute suspect
a0789ee909a1040a85071e95b04c28c820ee99de273e095b5c58715591441951,2021-04,Gwent Police,Gwent Police,-3.237406,51.665269,On or near CLOS CAE MAWR,W01001417,Caerphilly 008D,Unable to prosecute suspect
274d0a475c91654a65c07a80e4cf096ca5fc7959095bfe5ea479954f783e4546,2021-04,Gwent Police,Gwent Police,-3.209624,51.779500,On or near GARDEN STREET,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
c2f57622dfd49c88b000c0f26baa2bd87e16e8fa9a091366cb7f0bf3b9f42314,2021-04,Gwent Police,Gwent Police,-3.068272,51.736920,On or near THE AVENUE,W01001483,Torfaen 002B,Unable to prosecute suspect
923cca7544711e2a199f1598edc697cbc106568ad5eead8d573f9ab3fe00aeee,2021-04,Gwent Police,Gwent Police,-3.279704,51.805346,On or near Sports/Recreation Area,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
7642a9b589bdd53ccb711f83664fe735943cdd7746d4fd8dc04a31f6d6f77ae0,2021-04,Gwent Police,Gwent Police,-3.233299,51.653524,On or near THREE ELMS CLOSE,W01001364,Caerphilly 012B,Unable to prosecute suspect
e1845d8e1e1f9053c5db8fda53ebbcffe158105823f89d901cd37d4aa172e568,2021-04,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Unable to prosecute suspect
3f1e97f98256ca7381dfcb4d8c4674bd6556c13baabc214fd7b1d597e2d9296b,2021-04,Gwent Police,Gwent Police,-3.036526,51.610828,On or near CLIST ROAD,W01001619,Newport 003C,Unable to prosecute suspect
d7c07a8629bd5b4c35921743830b2bd706f991e6334b62229eaa7233271cf644,2021-04,Gwent Police,Gwent Police,-3.217297,51.665435,On or near EDWARD STREET,W01001388,Caerphilly 007D,Unable to prosecute suspect
e92d6d2b66be1b8a65cfd2f1539f73e8e6f862b69d0f93d685d798b3811df5ff,2021-04,Gwent Police,Gwent Police,-2.967753,51.601255,On or near CHURCH COURT,W01001614,Newport 005A,Unable to prosecute suspect
b3d061142a7b4c24ee1cf1340ed0c8b087beefcc0a40963621f7133b56eba83d,2021-04,Gwent Police,Gwent Police,-2.837861,51.580728,On or near BLENHEIM CLOSE,W01001572,Monmouthshire 011A,Unable to prosecute suspect
c1a2bb954aeb0cd04e492d70cc9a469c0966be322217f4e7ac1d72e9e21a5c7b,2021-04,Gwent Police,Gwent Police,-2.989105,51.594486,On or near COLLIER STREET,W01001676,Newport 007B,Unable to prosecute suspect
cdfb6c58b10d5d195d90ec4359e46880ae6c83840de298ee3c452f98007c0d06,2021-04,Gwent Police,Gwent Police,-2.991133,51.574247,On or near POTTERY TERRACE,W01001659,Newport 018A,Unable to prosecute suspect
c04e4f6cee394d389ad14f564aa071081863aeba5c93fe08899705e3bad0439b,2021-04,Gwent Police,Gwent Police,-2.949465,51.588384,On or near DELIUS CLOSE,W01001610,Newport 015C,Unable to prosecute suspect
f3660b5b354abf013089df7741452f48ec62722aaf5c53133d6c627938f9c2ac,2021-04,Gwent Police,Gwent Police,-3.060778,51.635177,On or near HENLLYS LANE,W01001533,Torfaen 012B,Unable to prosecute suspect
257d862d430a17b33725be5aedf5f067452030a3010f9eead03ad7200cbadf3f,2021-04,Gwent Police,Gwent Police,-3.209828,51.789290,On or near LILIAN GROVE,W01001439,Blaenau Gwent 004B,Offender given a caution
